Label,Centroid.X,Centroid.Y
12777,162.117,2624.995
12778,217.164,2618.589
12779,321.417,2626.941
12780,608.660,2625.733
12781,828.007,2625.244
12782,1145.572,2627.931
12783,1625.452,2626.256
12784,2054.222,2626.161
12785,2381.125,2630.991
12786,178.374,2625.374
12787,1532.478,2629.269
12788,2195.475,2626.708
12789,2402.136,2628.495
12790,393.980,2625.157
12791,737.306,2626.275
12792,846.032,2627.302
12793,1269.098,2628.624
12794,1336.618,2627.497
12795,2025.430,2626.691
12796,2426.996,2632.070
12797,335.719,2627.020
12798,441.430,2627.810
12799,519.590,2628.129
12800,1040.960,2623.401
12801,1083.968,2630.759
12802,2224.884,2628.583
12803,2247.287,2630.377
12804,129.651,2628.815
12805,368.865,2629.871
12806,1189.808,2627.730
12807,1291.088,2626.020
12808,1310.221,2633.722
12809,1976.755,2631.632
12810,2363.509,2636.933
12811,146.440,2629.954
12812,213.644,2631.353
12813,290.294,2630.437
12814,488.022,2630.856
12815,973.243,2635.888
12816,989.627,2626.100
12817,1014.388,2631.937
12818,1358.219,2633.976
12819,1719.852,2630.074
12820,1898.117,2630.358
12821,504.381,2632.251
12822,678.476,2633.021
12823,715.755,2634.079
12824,1123.825,2629.742
12825,1418.080,2633.071
12826,2012.144,2634.896
12827,2174.697,2633.583
12828,1824.498,2630.954
12829,2071.112,2634.431
12830,752.704,2634.826
12831,1241.699,2634.232
12832,97.798,2630.298
12833,458.000,2634.882
12834,885.807,2635.093
12835,1206.836,2638.734
12836,1377.213,2641.104
12837,1556.874,2635.014
12838,2089.403,2635.639
12839,350.585,2636.104
12840,425.377,2638.938
12841,536.821,2634.635
12842,902.118,2640.599
12843,1047.108,2633.649
12844,1511.811,2639.023
12845,1866.021,2642.197
12846,1996.279,2639.504
12847,275.751,2638.517
12848,639.039,2637.860
12849,657.710,2638.128
12850,998.700,2638.436
12851,1104.743,2634.599
12852,1395.568,2638.157
12853,1763.472,2637.732
12854,1792.797,2636.715
12855,2344.168,2640.587
12856,1034.737,2641.789
12857,1064.218,2637.807
12858,2101.540,2641.325
12859,193.708,2639.361
12860,227.083,2635.427
12861,786.985,2638.416
12862,1735.296,2638.324
12863,1929.021,2641.574
12864,408.355,2638.170
12865,561.000,2638.086
12866,595.483,2637.270
12867,1451.057,2641.240
12868,2200.331,2645.543
12869,169.887,2640.770
12870,391.126,2638.956
12871,473.602,2640.971
12872,580.101,2640.004
12873,799.458,2647.211
12874,835.410,2639.766
12875,921.000,2643.191
12876,1582.208,2641.388
12877,1888.230,2642.450
12878,2122.069,2647.942
12879,2265.130,2641.619
12880,257.990,2642.676
12881,307.298,2642.060
12882,864.388,2641.144
12883,1605.740,2644.275
12884,1637.865,2646.062
12885,1652.335,2645.952
12886,1670.970,2642.847
12887,118.919,2639.202
12888,817.046,2641.256
12889,1284.553,2645.971
12890,1478.272,2642.853
12891,1692.344,2645.122
12892,1776.909,2641.036
12893,2478.787,2644.040
12894,329.387,2645.912
12895,945.867,2646.595
12896,1328.449,2645.426
12897,1430.474,2647.241
12898,1750.790,2646.041
12899,1812.937,2649.220
12900,613.835,2645.269
12901,688.461,2643.108
12902,733.139,2648.929
12903,1184.171,2643.107
12904,1837.698,2645.639
12905,1961.222,2645.027
12906,762.935,2648.012
12907,1259.928,2647.078
12908,1621.102,2644.296
12909,2030.200,2649.245
12910,98.330,2644.901
12911,130.408,2644.614
12912,155.911,2651.311
12913,372.285,2648.562
12914,523.648,2645.704
12915,1120.382,2646.396
12916,1713.127,2651.859
12917,2160.066,2647.469
12918,2221.556,2647.527
12919,445.160,2644.864
12920,1540.915,2647.279
12921,2054.089,2649.272
12922,143.354,2644.221
12923,1100.887,2650.809
12924,1223.199,2652.682
12925,1346.378,2652.017
12926,2143.466,2648.725
12927,222.317,2649.245
12928,1492.438,2651.882
12929,2242.510,2655.007
12930,2407.933,2651.360
12931,2445.132,2649.822
12932,293.296,2650.942
12933,504.292,2651.403
12934,540.789,2651.039
12935,697.230,2656.411
12936,846.782,2653.584
12937,1017.433,2651.250
12938,1979.703,2648.429
12939,2387.742,2652.136
12940,992.875,2656.081
12941,1052.615,2653.034
12942,1403.606,2651.544
12943,1464.826,2654.057
12944,1561.286,2652.581
12945,483.000,2656.034
12946,554.647,2651.827
12947,711.298,2649.548
12948,1944.776,2655.756
12949,434.300,2651.931
12950,591.552,2654.798
12951,829.164,2656.751
12952,1303.829,2655.592
12953,1791.081,2657.065
12954,2307.583,2659.130
12955,182.848,2654.642
12956,348.424,2653.838
12957,395.656,2653.656
12958,415.883,2656.253
12959,459.342,2652.535
12960,639.881,2653.053
12961,1074.861,2658.426
12962,1523.732,2655.962
12963,2076.947,2655.147
12964,2273.513,2664.227
12965,244.445,2658.038
12966,568.921,2657.559
12967,889.750,2663.194
12968,1242.610,2656.152
12969,1594.631,2656.645
12970,1736.107,2655.979
12971,2176.512,2656.822
12972,1771.364,2657.282
12973,1918.240,2662.803
12974,275.845,2658.024
12975,1149.329,2662.537
12976,1990.013,2656.085
12977,2338.876,2660.198
12978,198.462,2655.434
12979,658.776,2658.000
12980,971.424,2661.886
12981,1180.823,2659.124
12982,1414.663,2662.906
12983,1880.072,2659.444
12984,2007.767,2663.096
12985,2136.332,2663.753
12986,2288.544,2663.716
12987,88.199,2657.938
12988,313.042,2661.281
12989,782.566,2664.266
12990,910.232,2660.493
12991,1851.025,2663.132
12992,2459.218,2663.261
12993,133.083,2661.514
12994,811.881,2663.522
12995,859.730,2665.046
12996,1203.665,2664.337
12997,1505.592,2663.829
12998,1573.546,2662.919
12999,1322.751,2662.908
13000,1392.185,2666.290
13001,2097.778,2662.753
13002,445.083,2662.389
13003,717.021,2663.413
13004,1356.798,2663.742
13005,1436.587,2665.751
13006,1625.585,2663.061
13007,1670.450,2659.924
13008,1831.323,2661.743
13009,169.060,2665.423
13010,524.328,2661.792
13011,614.561,2662.128
13012,630.217,2667.831
13013,680.801,2666.087
13014,926.789,2665.472
13015,1965.927,2662.842
13016,1261.925,2665.754
13017,1754.206,2665.682
13018,2207.490,2667.007
13019,2224.480,2672.870
13020,205.585,2667.962
13021,357.466,2667.180
13022,381.982,2664.438
13023,765.267,2663.901
13024,1034.723,2668.239
13025,1093.062,2666.460
13026,1120.421,2669.617
13027,1373.381,2669.717
13028,1541.444,2663.691
13029,1649.538,2665.685
13030,1691.605,2667.755
13031,2158.347,2667.047
13032,255.356,2669.032
13033,333.448,2666.890
13034,464.622,2668.682
13035,748.817,2667.576
13036,1287.388,2671.104
13037,1481.152,2669.942
13038,429.459,2666.761
13039,511.102,2664.370
13040,950.680,2667.740
13041,1727.580,2667.471
13042,2062.070,2669.164
13043,2189.293,2668.240
13044,224.128,2667.944
13045,2441.380,2665.885
13046,298.175,2669.026
13047,400.848,2669.759
13048,540.687,2670.436
13049,1013.236,2669.679
13050,1457.894,2670.780
13051,1865.329,2673.687
13052,1985.691,2670.513
13053,2112.058,2670.369
13054,493.165,2673.918
13055,580.702,2673.021
13056,1613.255,2674.694
13057,1807.876,2671.624
13058,2024.555,2669.697
13059,115.385,2672.126
13060,153.621,2670.584
13061,184.841,2671.813
13062,650.860,2675.822
13063,1053.067,2669.618
13064,1228.539,2673.951
13065,2081.821,2672.331
13066,2380.434,2671.750
13067,560.138,2674.759
13068,596.932,2673.878
13069,735.510,2673.594
13070,1337.725,2676.286
13071,270.372,2670.616
13072,1551.347,2679.118
13073,1593.726,2675.072
13074,2323.775,2678.862
13075,2407.185,2676.687
13076,2472.390,2674.748
13077,792.152,2676.568
13078,1161.613,2675.568
13079,1778.028,2679.206
13080,1946.798,2674.221
13081,89.349,2671.253
13082,831.365,2675.166
13083,1312.257,2678.042
13084,1526.940,2675.558
13085,1722.559,2681.349
13086,1897.343,2680.585
13087,2124.334,2677.057
13088,284.839,2674.185
13089,869.006,2680.236
13090,981.159,2682.432
13091,996.907,2684.297
13092,1672.346,2673.864
13093,417.743,2676.233
13094,515.333,2679.828
13095,1103.408,2679.529
13096,1831.748,2679.531
13097,2045.816,2678.449
13098,236.083,2679.728
13099,697.778,2681.197
13100,913.709,2678.586
13101,936.703,2678.899
13102,2338.368,2677.461
13103,319.470,2679.988
13104,441.184,2679.071
13105,673.747,2681.637
13106,718.241,2680.443
13107,1086.047,2687.502
13108,1929.373,2680.248
13109,1966.851,2679.963
13110,2240.152,2679.707
13111,342.399,2678.072
13112,384.095,2682.082
13113,1068.349,2682.935
13114,1196.997,2680.641
13115,1241.941,2686.027
13116,1497.350,2684.104
13117,1635.575,2683.920
13118,2148.626,2681.308
13119,142.068,2682.571
13120,608.074,2684.439
13121,759.616,2684.006
13122,1358.616,2683.266
13123,1657.066,2682.049
13124,362.725,2682.434
13125,477.591,2683.260
13126,807.448,2684.545
13127,1141.240,2679.970
13128,1268.399,2685.798
13129,1411.150,2685.395
13130,2306.065,2680.076
13131,1436.553,2687.267
13132,1751.610,2683.981
13133,2293.421,2685.669
13134,197.916,2685.036
13135,215.779,2685.153
13136,1516.312,2685.072
13137,1877.101,2687.751
13138,165.896,2684.745
13139,268.076,2684.112
13140,293.066,2686.193
13141,844.303,2685.037
13142,1020.276,2686.234
13143,1047.528,2683.824
13144,1464.897,2689.393
13145,1580.242,2689.334
13146,1994.443,2684.589
13147,2018.576,2685.443
13148,888.507,2686.074
13149,1383.392,2686.292
13150,1801.015,2688.781
13151,2185.892,2687.059
13152,463.464,2683.108
13153,531.673,2685.891
13154,626.011,2687.810
13155,1698.397,2689.543
13156,1910.040,2687.756
13157,248.570,2689.844
13158,404.552,2689.630
13159,550.486,2689.879
13160,957.536,2691.252
13161,1217.931,2694.298
13162,2061.552,2692.103
13163,2084.309,2684.707
13164,2373.667,2688.091
13165,1301.412,2692.806
13166,1675.945,2689.677
13167,2131.677,2693.274
13168,2210.259,2700.112
13169,2271.089,2698.727
13170,1114.623,2691.858
13171,1977.788,2692.966
13172,2036.811,2692.226
13173,2106.296,2688.969
13174,2165.608,2689.411
13175,181.558,2688.851
13176,347.029,2692.294
13177,422.524,2691.137
13178,735.300,2694.253
13179,823.972,2687.713
13180,1167.349,2692.201
13181,1855.967,2692.232
13182,110.030,2689.839
13183,1483.104,2691.372
13184,899.715,2698.308
13185,1612.587,2693.457
13186,1942.102,2695.595
13187,2384.992,2702.264
13188,306.814,2695.556
13189,457.835,2694.581
13190,494.807,2693.091
13191,917.192,2694.937
13192,934.796,2697.139
13193,1254.504,2698.356
13194,1326.874,2695.992
13195,1397.357,2696.101
13196,2004.400,2699.629
13197,326.012,2694.875
13198,645.777,2696.756
13199,664.691,2695.037
13200,786.060,2700.147
13201,1282.133,2697.302
13202,1925.018,2697.324
13203,2339.820,2694.588
13204,125.947,2695.309
13205,1030.894,2700.011
13206,1140.957,2694.939
13207,1193.629,2699.285
13208,1347.795,2701.059
13209,1597.278,2697.907
13210,2239.765,2697.633
13211,832.719,2700.441
13212,1567.893,2700.697
13213,1656.595,2701.064
13214,1834.710,2698.552
13215,1958.699,2702.242
13216,145.234,2699.706
13217,191.942,2695.986
13218,231.314,2699.394
13219,367.319,2698.880
13220,686.652,2699.716
13221,711.419,2701.504
13222,871.036,2699.467
13223,1759.888,2697.138
13224,2086.420,2700.846
13225,477.820,2699.662
13226,511.210,2699.898
13227,599.972,2700.419
13228,849.053,2699.595
13229,1052.439,2701.476
13230,1367.875,2703.134
13231,1713.026,2699.884
13232,1782.464,2699.148
13233,272.978,2701.929
13234,533.045,2698.538
13235,816.003,2702.509
13236,167.616,2700.641
13237,215.621,2703.762
13238,562.501,2703.713
13239,973.373,2709.341
13240,1446.252,2704.322
13241,1515.964,2700.836
13242,1892.779,2700.348
13243,764.604,2704.081
13244,1010.168,2703.133
13245,1626.961,2703.724
13246,2146.022,2709.639
13247,383.741,2705.812
13248,1074.249,2706.083
13249,1385.565,2702.795
13250,2328.293,2706.475
13251,2364.221,2700.372
13252,203.267,2705.884
13253,1729.371,2706.035
13254,1750.070,2707.705
13255,2191.374,2703.083
13256,114.128,2706.514
13257,339.091,2703.480
13258,425.865,2704.520
13259,802.416,2705.773
13260,1477.557,2706.505
13261,1495.910,2706.039
13262,1552.900,2710.450
13263,1872.517,2706.960
13264,2108.692,2704.759
13265,97.052,2705.213
13266,625.415,2705.945
13267,1122.020,2707.681
13268,1415.789,2707.717
13269,1530.955,2713.522
13270,1680.000,2704.290
13271,1911.641,2706.255
13272,405.925,2707.298
13273,743.553,2712.304
13274,1153.788,2707.204
13275,187.803,2713.085
13276,248.816,2706.490
13277,888.711,2711.841
13278,1102.560,2707.197
13279,1313.158,2711.958
13280,1643.898,2712.257
13281,2014.880,2715.850
13282,297.853,2713.487
13283,315.837,2710.686
13284,443.426,2710.998
13285,464.026,2709.101
13286,584.970,2711.225
13287,993.406,2712.478
13288,1176.698,2711.163
13289,1241.796,2711.456
13290,1803.544,2711.412
13291,1852.641,2709.484
13292,2166.575,2715.439
13293,2408.585,2711.345
13294,542.714,2710.969
13295,1700.204,2708.722
13296,2041.797,2715.802
13297,2181.486,2712.759
13298,2457.660,2705.585
13299,947.550,2712.434
13300,1268.079,2713.734
13301,1588.750,2711.106
13302,1768.284,2715.253
13303,2352.122,2713.195
13304,490.383,2713.106
13305,525.637,2714.268
13306,664.741,2711.012
13307,910.641,2713.183
13308,1215.760,2713.629
13309,641.778,2713.066
13310,1088.254,2715.165
13311,1136.462,2715.791
13312,1467.804,2719.796
13313,2076.364,2713.972
13314,2121.346,2717.683
13315,350.614,2713.914
13316,1336.336,2721.510
13317,1608.180,2716.347
13318,1290.838,2716.204
13319,1398.346,2716.482
13320,2233.443,2716.694
13321,139.342,2719.710
13322,157.652,2717.623
13323,333.164,2718.858
13324,606.981,2716.963
13325,825.399,2717.526
13326,851.639,2719.136
13327,927.408,2718.408
13328,174.471,2717.836
13329,282.949,2716.897
13330,364.044,2719.162
13331,1669.949,2716.969
13332,1686.522,2716.385
13333,1787.224,2718.356
13334,1895.570,2717.929
13335,1946.762,2719.436
13336,236.096,2718.882
13337,507.312,2716.450
13338,688.235,2717.717
13339,715.361,2722.100
13340,873.038,2718.311
13341,1017.169,2720.765
13342,1038.818,2719.877
13343,1829.115,2716.926
13344,1971.453,2720.188
13345,257.560,2719.973
13346,1380.885,2718.538
13347,1509.441,2723.109
13348,1917.733,2725.169
13349,2061.580,2722.172
13350,396.076,2723.569
13351,552.819,2720.102
13352,570.335,2726.407
13353,775.085,2723.612
13354,1060.418,2724.064
13355,2102.218,2721.870
13356,423.485,2720.862
13357,790.784,2724.566
13358,1160.004,2724.629
13359,471.287,2724.711
13360,1204.106,2726.073
13361,1487.156,2721.782
13362,2212.837,2727.650
13363,219.083,2721.686
13364,652.094,2725.887
13365,1447.336,2726.273
13366,1572.472,2720.706
13367,1625.493,2723.415
13368,1721.152,2723.542
13369,1744.522,2723.317
13370,111.256,2723.242
13371,125.770,2726.415
13372,203.885,2724.315
13373,456.097,2722.727
13374,627.582,2727.973
13375,806.606,2723.902
13376,1863.233,2722.401
13377,2088.586,2728.678
13378,757.328,2726.998
13379,956.382,2723.000
13380,1105.344,2722.972
13381,1184.331,2728.435
13382,1699.066,2725.166
13383,1842.844,2727.831
13384,1883.190,2728.365
13385,2275.197,2730.544
13386,271.483,2728.848
13387,894.578,2727.584
13388,1663.705,2729.950
13389,1933.826,2730.448
13390,2248.564,2726.761
13391,1233.260,2729.753
13392,1586.802,2729.932
13393,2190.503,2731.145
13394,314.019,2730.095
13395,670.231,2731.464
13396,1076.612,2730.263
13397,1257.164,2728.972
13398,1410.167,2729.622
13399,375.225,2732.186
13400,833.540,2731.901
13401,997.614,2733.021
13402,1122.476,2734.749
13403,1277.277,2729.324
13404,1312.302,2732.193
13405,534.159,2730.076
13406,1556.312,2732.850
13407,1990.087,2732.755
13408,2009.893,2736.549
13409,2148.357,2731.381
13410,2342.978,2733.384
13411,166.494,2732.490
13412,509.283,2730.734
13413,587.863,2732.299
13414,911.388,2733.053
13415,1141.096,2731.440
13416,1642.967,2730.314
13417,2294.218,2732.622
13418,442.743,2732.175
13419,731.212,2733.695
13420,944.342,2730.977
13421,1373.575,2734.146
13422,1532.637,2736.134
13423,1683.858,2736.295
13424,1821.071,2733.239
13425,2027.100,2732.424
13426,293.454,2735.397
13427,347.584,2733.681
13428,483.751,2734.246
13429,980.643,2734.364
13430,1089.551,2735.267
13431,1390.058,2730.480
13432,1781.533,2737.615
13433,2134.071,2737.992
13434,246.388,2736.356
13435,962.386,2735.929
13436,1295.552,2735.107
13437,1498.270,2737.075
13438,2072.981,2734.935
13439,418.227,2740.836
13440,607.555,2734.258
13441,690.638,2735.916
13442,870.989,2736.074
13443,2162.352,2737.332
13444,2227.964,2735.822
13445,151.254,2736.914
13446,179.195,2737.622
13447,225.470,2736.467
13448,556.064,2739.499
13449,812.914,2738.358
13450,1608.151,2738.658
13451,1858.342,2738.307
13452,2052.282,2738.557
13453,193.316,2739.507
13454,929.476,2737.185
13455,1041.614,2737.781
13456,329.820,2737.341
13457,1708.392,2737.057
13458,1747.832,2737.902
13459,2115.175,2747.434
13460,1108.041,2739.622
13461,749.373,2741.185
13462,850.585,2738.401
13463,1731.598,2741.138
13464,1957.169,2740.583
13465,209.365,2741.678
13466,461.654,2741.311
13467,1019.659,2743.022
13468,1216.344,2745.269
13469,1419.012,2740.101
13470,1476.206,2743.235
13471,1902.021,2745.764
13472,2038.250,2739.769
13473,111.141,2740.276
13474,394.580,2742.871
13475,495.048,2740.081
13476,522.719,2743.615
13477,647.246,2742.439
13478,796.937,2742.014
13479,1194.680,2740.238
13480,1435.062,2740.130
13481,1627.570,2740.167
13482,1879.264,2745.388
13483,2243.421,2748.679
13484,268.667,2744.985
13485,2313.598,2745.436
13486,360.018,2745.294
13487,709.253,2745.003
13488,771.874,2749.932
13489,1392.021,2745.406
13490,1280.649,2748.595
13491,1325.470,2751.458
13492,1352.602,2748.216
13493,1453.502,2747.858
13494,1571.483,2745.830
13495,1646.230,2747.117
13496,1832.609,2745.357
13497,540.642,2748.730
13498,886.952,2749.981
13499,1258.734,2748.715
13500,1937.851,2744.460
13501,2081.396,2747.130
13502,2172.014,2750.665
13503,137.909,2750.735
13504,1064.863,2752.023
13505,1092.875,2746.902
13506,1158.116,2750.645
13507,1177.151,2749.420
13508,1238.585,2748.703
13509,1980.651,2749.289
13510,2334.186,2749.206
13511,622.217,2749.879
13512,947.599,2749.158
13513,971.654,2750.366
13514,314.382,2749.778
13515,507.228,2748.602
13516,602.353,2749.944
13517,838.816,2750.621
13518,1140.091,2749.577
13519,1593.695,2749.954
13520,1672.599,2750.607
13521,1719.086,2750.163
13522,2261.775,2752.621
13523,339.506,2750.528
13524,377.235,2749.842
13525,451.625,2753.120
13526,820.641,2754.444
13527,914.371,2751.481
13528,1507.904,2754.085
13529,1802.298,2758.007
13530,170.176,2751.670
13531,237.172,2753.097
13532,474.741,2753.798
13533,572.455,2754.841
13534,586.460,2748.230
13535,662.308,2756.065
13536,1376.077,2749.512
13537,1525.397,2753.289
13538,1701.300,2750.462
13539,1916.982,2753.465
13540,2061.767,2754.458
13541,2190.624,2748.804
13542,727.013,2750.371
13543,1005.620,2752.130
13544,1408.391,2756.261
13545,2291.887,2750.857
13546,435.894,2753.192
13547,689.255,2752.637
13548,858.964,2757.055
13549,1196.080,2754.537
13550,1846.115,2759.832
13551,1929.528,2762.315
13552,1999.017,2761.487
13553,219.309,2752.749
13554,292.395,2753.026
13555,786.917,2761.104
13556,1429.681,2756.488
13557,2035.922,2754.803
13558,2193.840,2765.021
13559,153.718,2755.254
13560,640.616,2754.932
13561,933.445,2757.199
13562,1300.373,2759.152
13563,1560.396,2760.672
13564,1964.392,2755.144
13565,200.581,2755.187
13566,254.539,2757.561
13567,496.185,2758.662
13568,1121.716,2759.401
13569,1542.280,2761.312
13570,1629.231,2759.249
13571,1753.191,2757.730
13572,1773.493,2761.312
13573,1864.915,2758.711
13574,1037.943,2758.763
13575,1579.875,2760.760
13576,1947.997,2758.943
13577,2151.350,2759.782
13578,2359.762,2759.630
13579,186.526,2760.225
13580,746.330,2759.261
13581,2015.243,2757.627
13582,2096.850,2762.173
13583,2378.460,2754.531
13584,1101.100,2760.845
13585,1732.223,2760.469
13586,390.093,2759.698
13587,803.419,2766.357
13588,1609.715,2765.224
13589,1825.231,2764.147
13590,2275.935,2758.925
13591,406.071,2764.886
13592,1084.978,2767.819
13593,2326.016,2761.102
13594,126.650,2762.542
13595,277.572,2760.763
13596,357.463,2764.391
13597,426.240,2766.450
13598,518.835,2762.228
13599,553.070,2764.020
13600,1470.718,2765.048
13601,2131.884,2766.623
13602,2307.605,2764.313
13603,113.363,2763.489
13604,592.125,2763.515
13605,1019.992,2765.522
13606,1209.022,2764.498
13607,1228.268,2766.472
13608,1663.776,2762.892
13609,2077.478,2763.744
13610,1345.285,2769.516
13611,1371.577,2767.292
13612,1694.156,2761.673
13613,1886.994,2767.594
13614,630.055,2767.731
13615,702.210,2765.639
13616,722.223,2766.438
13617,1648.514,2773.244
13618,209.296,2768.661
13619,311.881,2767.332
13620,337.228,2766.441
13621,907.356,2766.587
13622,979.067,2767.563
13623,997.040,2769.731
13624,1147.038,2767.985
13625,1391.407,2770.774
13626,1495.111,2768.608
13627,224.418,2765.977
13628,530.788,2771.232
13629,960.524,2768.386
13630,1052.198,2767.421
13631,1174.825,2768.260
13632,1440.918,2771.662
13633,1710.012,2767.860
13634,1903.614,2769.072
13635,1975.699,2768.140
13636,2053.180,2768.447
13637,2416.658,2762.649
13638,376.479,2766.352
13639,609.220,2771.505
13640,890.757,2765.729
13641,1253.963,2772.098
13642,2289.970,2765.010
13643,447.039,2769.417
13644,479.933,2769.535
13645,836.214,2767.874
13646,1593.205,2770.720
13647,170.781,2771.388
13648,269.209,2772.128
13649,872.944,2774.531
13650,1282.470,2775.197
13651,2264.988,2769.958
13652,292.916,2771.597
13653,938.161,2771.776
13654,1314.903,2773.556
13655,1682.684,2774.560
13656,2031.831,2776.120
13657,152.726,2770.373
13658,238.072,2773.902
13659,685.615,2771.167
13660,1519.090,2773.377
13661,1872.015,2775.901
13662,754.253,2782.299
13663,2158.510,2773.367
13664,197.725,2775.227
13665,645.435,2777.796
13666,1069.282,2776.768
13667,1952.324,2777.650
13668,253.302,2770.853
13669,572.272,2773.259
13670,1195.764,2776.379
13671,1751.167,2776.178
13672,459.776,2776.372
13673,772.190,2779.385
13674,1621.337,2779.794
13675,2011.070,2778.190
13676,2382.595,2775.316
13677,139.233,2780.233
13678,819.273,2778.246
13679,1116.485,2779.539
13680,1779.254,2782.619
13681,2280.392,2778.025
13682,2324.242,2780.121
13683,388.581,2775.703
13684,499.809,2774.185
13685,852.000,2780.722
13686,917.505,2781.731
13687,1014.502,2778.777
13688,1729.747,2779.642
13689,331.161,2777.921
13690,1574.038,2780.929
13691,2060.237,2781.010
13692,2297.008,2778.631
13693,372.841,2782.031
13694,544.290,2778.751
13695,590.165,2780.642
13696,893.237,2784.803
13697,1046.118,2779.689
13698,1547.009,2781.393
13699,1847.112,2780.935
13700,1912.243,2781.572
13701,2089.801,2782.658
13702,186.577,2780.753
13703,712.400,2782.737
13704,734.698,2793.938
13705,1134.208,2782.163
13706,1715.207,2779.923
13707,2068.994,2797.919
13708,2139.425,2782.422
13709,220.092,2780.049
13710,1096.511,2786.419
13711,1156.013,2786.344
13712,1331.309,2786.982
13713,1486.938,2781.312
13714,2259.690,2783.893
13715,284.111,2785.133
13716,401.521,2784.651
13717,418.572,2784.993
13718,507.913,2784.255
13719,558.792,2785.085
13720,661.936,2787.789
13721,1362.671,2785.332
13722,1400.269,2784.361
13723,1823.914,2789.349
13724,1931.032,2782.961
13725,255.322,2784.964
13726,477.587,2786.540
13727,691.764,2784.806
13728,1218.202,2791.180
13729,353.607,2784.407
13730,441.884,2786.948
13731,835.745,2785.926
13732,986.345,2787.225
13733,1234.940,2786.987
13734,1471.781,2789.379
13735,313.409,2786.075
13736,786.898,2792.589
13737,801.089,2784.585
13738,963.985,2787.163
13739,1634.708,2791.870
13740,1699.832,2790.381
13741,1974.793,2786.538
13742,1993.712,2787.127
13743,2191.656,2792.138
13744,627.912,2788.835
13745,1038.871,2791.203
13746,1861.660,2790.928
13747,159.136,2789.877
13748,1600.684,2788.616
13749,1658.656,2797.277
13750,1174.304,2793.395
13751,2156.808,2791.686
13752,210.372,2791.958
13753,527.029,2788.915
13754,574.828,2791.932
13755,937.332,2793.057
13756,1305.784,2794.707
13757,1433.396,2794.698
13758,1903.597,2795.743
13759,2339.115,2786.529
13760,174.189,2790.420
13761,230.656,2792.973
13762,336.124,2792.084
13763,1004.887,2794.779
13764,1500.603,2797.998
13765,1521.303,2791.709
13766,2044.842,2795.612
13767,2212.606,2796.092
13768,608.025,2793.470
13769,1454.174,2798.207
13770,1760.834,2799.344
13771,679.866,2796.666
13772,1194.987,2795.343
13773,1250.831,2796.165
13774,1283.214,2793.642
13775,1384.203,2796.416
13776,1741.947,2795.100
13777,1880.578,2798.368
13778,273.623,2795.738
13779,2290.309,2793.284
13780,2307.379,2799.423
13781,195.035,2797.562
13782,392.460,2795.853
13783,549.259,2800.252
13784,1022.591,2798.071
13785,1066.791,2794.310
13786,1557.613,2798.675
13787,1580.449,2795.131
13788,1789.209,2799.526
13789,2276.104,2798.262
13790,858.751,2800.099
13791,1410.742,2801.511
13792,1717.612,2795.556
13793,2251.964,2799.749
13794,876.678,2798.109
13795,1140.620,2797.387
13796,1350.525,2800.938
13797,1943.980,2799.753
13798,2003.190,2803.560
13799,2020.070,2797.939
13800,298.220,2800.207
13801,430.529,2799.004
13802,459.854,2796.620
13803,811.009,2803.159
13804,1264.920,2804.396
13805,501.268,2800.165
13806,2091.045,2802.124
13807,2115.437,2802.266
13808,371.660,2798.199
13809,587.130,2802.870
13810,649.969,2807.401
13811,915.313,2800.924
13812,953.662,2805.572
13813,1085.293,2806.075
13814,1617.033,2801.682
13815,149.810,2799.828
13816,352.747,2801.358
13817,697.012,2807.006
13818,716.730,2808.422
13819,1108.488,2802.442
13820,1966.562,2803.790
13821,251.273,2805.883
13822,319.436,2803.358
13823,833.689,2802.431
13824,1844.939,2801.742
13825,417.048,2805.489
13826,449.483,2804.023
13827,482.401,2805.146
13828,523.114,2804.028
13829,774.428,2809.346
13830,1985.789,2809.326
13831,894.777,2808.962
13832,1323.689,2806.855
13833,1370.038,2808.550
13834,2168.365,2807.783
13835,2229.579,2806.477
13836,184.338,2809.697
13837,1806.218,2811.852
13838,756.385,2805.257
13839,1055.153,2809.006
13840,1599.238,2807.007
13841,167.310,2809.222
13842,386.183,2809.673
13843,630.312,2807.593
13844,987.848,2809.238
13845,1129.995,2812.755
13846,1485.270,2812.259
13847,1534.342,2808.083
13848,268.069,2811.978
13849,468.624,2814.118
13850,968.993,2811.356
13851,1161.757,2811.143
13852,2334.732,2812.136
13853,218.736,2812.334
13854,670.758,2811.991
13855,1731.804,2814.048
13856,1863.153,2808.742
13857,288.852,2812.879
13858,336.065,2809.293
13859,1038.139,2808.193
13860,1277.707,2812.812
13861,1580.330,2811.459
13862,2291.577,2814.628
13863,403.179,2812.095
13864,1635.590,2813.732
13865,1711.320,2813.112
13866,120.793,2814.266
13867,611.285,2812.299
13868,794.013,2816.332
13869,1293.155,2816.422
13870,1671.058,2821.376
13871,1888.787,2814.594
13872,2033.441,2826.125
13873,2193.304,2820.014
13874,2266.860,2815.089
13875,150.044,2814.310
13876,365.979,2812.062
13877,561.216,2818.087
13878,1242.118,2822.212
13879,1390.464,2816.094
13880,1439.647,2818.025
13881,1511.974,2820.048
13882,1910.542,2818.011
13883,937.530,2814.265
13884,1824.233,2826.631
13885,2049.425,2815.380
13886,1004.924,2816.959
13887,1024.046,2817.996
13888,1072.602,2821.635
13889,1464.828,2820.153
