X,Y,Z
45241.2,43191.9,262.503
45236.6,43192.9,262.418
45236.6,43205.4,261.123
45240.4,43225,264.98
44688.3,43307.3,259.076
44662.7,43352.1,258.887
44678.1,43345.6,265.841
44659.3,43351.2,265.526
44673.6,43346.1,268.446
44655.1,43350.6,268.805
45116.3,43332.1,260.292
45112.9,43331,261.941
45091.5,43318.7,265.531
45103.3,43327.7,267.591
45219.9,43276.7,258.369
45200.4,43296.3,259.661
45196.9,43309.9,259.018
45218.2,43271.5,261.8
45198.2,43285,262.195
45199.9,43293.6,262.608
45220,43293.3,263.224
45202.3,43299.1,266.248
45210.1,43310.8,265.807
45209.4,43317.9,265.913
45213.6,43283.2,267.606
45219.3,43294.1,268.066
45217.1,43301.7,267.36
45211.4,43326.1,268.124
45295.9,43360.1,265.755
45296.2,43364,264.622
44959.4,43444.8,259.114
44958.7,43452.9,258.637
44961.9,43441.7,261.802
44968.8,43433.2,265.774
44964.6,43438.8,264.794
44974.2,43426.9,267.609
45083.1,43432.8,258.504
45099.6,43434.3,258.752
45074.5,43429.6,261.989
45068.7,43427,267.969
45234.3,43399.7,259.266
45158.4,43402.2,259.131
45225.9,43369.1,262.647
45232,43402.6,262.345
45229.4,43406,262.031
45209.3,43412.4,261.918
45224.9,43377.4,265.353
45204.8,43408.3,265.188
45153.8,43396,267.709
45225.5,43409,267.782
45207.3,43412,267.794
45322.3,43446.2,258.972
45294.1,43449.1,259.528
45292.7,43453.4,265.237
44726.7,43485.1,262.536
44807.2,43511.9,264.89
44898.1,43550.8,259.427
44961.5,43470.6,259.41
44966.3,43528.7,260.431
44963.6,43477.1,262.31
44965.2,43484.7,265.575
45020.9,43487.7,269.819
44967,43496.4,268.85
44965.5,43500.7,268.703
44962.1,43512.6,269.063
45087,43518.6,259.23
45084.6,43527.4,259.971
45069.1,43510.5,262.26
45063.4,43517.7,263.032
45087.5,43535.3,261.116
45058.7,43514.6,264.628
45065.5,43509.8,268.13
45090.5,43555.9,268.185
45101.1,43556.1,268.62
45219.5,43506.8,259.929
45217.1,43487.2,262.62
45213,43492.5,263.185
45230.1,43499.5,265.006
45174.1,43493.7,268.072
45219.4,43509.5,268.113
45261.9,43492.2,262.941
45325.7,43533.4,262.727
45263.4,43494.8,265.534
45324.8,43535.7,264.465
45332.5,43473.3,267.487
45266,43498.8,268.695
45333.6,43481.5,259.33
45333.6,43477.6,262.413
45369.9,43506.1,262.232
45435.6,43551,262.726
45442,43553.6,267.957
44797.2,43632.3,262.11
44873.5,43564.6,262.341
44869.8,43567.8,264.969
45112.3,43632.5,259.392
45115.7,43634.6,259.819
45068.8,43586.7,262.598
45076.5,43563.2,266.551
45071.9,43587.9,265.112
45114.7,43633.1,266.112
45094.3,43634.6,265.121
45084.5,43563.7,269.003
45100.6,43619.9,268.35
45106.7,43625.8,268.344
45091.8,43633.6,268.821
45180,43634.6,260.369
45311,43594.8,258.686
45249,43604.7,259.615
45252.9,43625.2,260.14
45242.5,43586,262.459
45303.5,43600.8,261.656
45244.5,43565.8,265.223
45313.5,43594.9,264.73
45249.5,43613.1,265.706
45314,43583.1,267.983
45344.2,43563.6,259.109
45399.1,43563.6,259.79
45426.5,43613.5,262.49
45346.7,43565.2,266.041
45385.7,43593,265.917
45401,43628.2,265.389
45384.7,43593.8,268.663
45394.6,43623.3,269.037
45389.9,43632.4,267.9
44655.1,42893.9,277.717
45025.1,42970.8,276.679
45068.8,42937.5,277.039
45208,42937.7,270.793
45214.5,42913.3,279.98
45317.6,42944.6,270.12
45262.5,42903,276.756
45243.8,42971,277.207
45262.2,42902,280.276
45396.8,42978.6,276.661
45090.3,42989.7,271.047
45091.2,42990.5,276.814
45230.9,43026.7,270.926
45218.1,43061.2,270.324
45222.3,43063.5,270.811
45229.2,43056.8,274.081
45234.8,43033.2,276.82
45231.4,43050.1,277.567
45229.5,43053.6,276.845
45232.9,43069.3,280.345
45212.3,43072.6,278.994
45273.9,43053.2,274.69
45272,43057.2,277.974
45356.6,43053.4,271.344
44734.8,43123.1,270.698
44702.9,43143.8,278.292
44669.1,43145.5,277.006
45011.3,43130,270.713
45008.8,43138.3,270.635
45001.8,43154.4,271.375
45041.6,43118.1,276.813
45035.9,43133,276.881
45039.2,43117,279.56
45039.3,43123.3,279.504
45217.3,43087.6,270.651
45217.5,43091.5,271.093
45215.1,43096.9,271.343
45201.4,43107.9,270.355
45217.9,43108.5,271.556
45219.8,43115.3,271.363
45222.1,43121.3,271.542
45223.2,43127.7,272.063
45224.5,43135.7,271.557
45225.2,43140.9,270.175
45181.3,43153,272.135
45211.2,43086.2,275.161
45201.8,43105,273.709
45214.8,43106.2,273.99
45215.1,43114.7,273.41
45215.2,43124.4,273.524
45186.9,43142.4,273.918
45186.4,43148.4,274.167
45179.8,43161,275.059
45221.1,43078.9,277.147
45211.1,43129.1,277.09
45219.7,43078.1,279.622
45200.8,43098.6,279.14
45201.2,43132,280.845
45199,43138.9,279.429
45196.9,43143.4,279.496
45191.1,43150.4,279.044
45259.4,43158.1,270.83
45259.6,43167.5,271.217
45260.4,43172,271.728
45279.7,43130.9,273.631
45277.8,43138.1,274.945
45277.7,43106.3,280.973
45277.5,43110.7,280.761
45278.2,43141.4,279.957
45389.3,43077.2,271.191
45402.9,43088.8,270.832
45408.9,43097.3,277.055
44710.1,43174.7,271.35
44700.6,43222.5,271.504
44684.7,43250.6,271.859
44680.1,43234.3,275.723
44709.7,43223.7,277.906
44713,43186.3,279.834
44975,43266.2,270.853
45044.8,43192.8,279.743
45216.4,43243,274.965
45215.4,43252.5,273.791
45216.4,43255.9,274.339
45217.9,43261.3,275.316
45215.8,43240.8,277.661
45215.6,43249.6,277.194
45218.3,43268.2,277.088
45216,43237.9,280.905
45217.2,43261.5,279.69
45236.6,43182.3,270.986
45242.7,43217.2,271.309
45243.2,43208.8,274.637
45263,43188.3,277.519
45239.2,43190.2,276.844
45241.3,43198.1,277.274
45219.8,43278.3,272.498
45213,43288,271.322
45213.3,43304.3,270.798
45212.7,43331.3,271.454
45219.4,43275.7,274.19
45215.3,43348.6,276.677
45211.1,43352.3,280.096
45294,43362.5,270.846
45248,43297.3,277.195
45291.3,43359.6,276.924
45290.5,43357.9,279.644
45289.5,43362.4,279.148
44720.9,43437.2,271.192
44690.1,43428,275.191
44695.4,43432.3,274.232
45064.5,43425,273.787
45059.5,43422,280.191
45203.3,43413.6,275.232
45215.8,43408,277.227
45207.7,43411.9,277.575
45210.9,43408.3,280.024
45315.7,43456.6,271.01
45266.4,43405.1,274.283
45289.4,43431.7,274.352
45263.1,43406.4,281.016
45336.2,43449.9,274.324
45040.7,43488,271.47
45010.3,43489.2,271.322
45004.2,43492.1,273.898
45054.2,43508.8,270.958
45065.8,43511.1,270.724
45100.2,43558.1,270.801
45065.9,43513,273.628
45065.4,43518.1,276.863
45067,43523.2,280.594
45213.8,43510.1,271.318
45209,43494.2,273.912
45229.4,43499.2,274.506
45318.8,43464.9,274.029
45289.7,43466.1,277.435
45329.2,43512.2,280.247
45319.7,43547.3,279.106
45396.8,43505.9,271.714
45379.9,43512.9,270.966
45413.1,43545.3,271.298
45414.6,43546.7,280.428
45435.4,43551.9,270.743
45437.3,43556.2,271.367
45448.5,43531.4,274.61
44857.1,43569.4,276.05
44856.1,43570.9,279.789
44963,43583,277.324
44962.8,43571.6,280.781
44967.8,43597.9,280.959
44975.7,43609.3,280.894
45099.5,43596.2,271.404
45090.7,43632.2,271.528
45113.8,43633.6,271.061
45084.6,43562.2,273.819
45090.4,43617.5,274.795
45089.6,43624.5,273.973
45112.3,43632.9,273.752
45061,43565.8,277.623
45059.5,43580.5,277.152
45110.6,43630.8,277.042
45045.7,43565.5,280.362
45065,43565.6,279.767
45050.8,43566.1,279.489
45098.9,43566.3,280.265
45042.9,43581.6,280.566
45105.2,43590.8,281.417
45107.4,43610.1,280.386
45089.6,43614.6,280.509
45108.8,43619,280.082
45107.9,43626.5,280.041
45180.9,43634.6,271.809
45188.9,43627.8,277.664
45183.9,43634,279.69
45298.2,43625.2,272.382
45241.4,43582.7,274.41
45305.4,43601.7,274.459
45275.5,43562.6,277.19
45304.5,43601.3,279.562
45314.4,43634.6,279.671
45345.6,43565.6,270.266
45382.5,43595.3,274.821
45416.7,43570.6,280.877
45404,43619.8,280.02
45427.2,43624.4,280.231
45393.5,43634.6,279.947
45461.8,43566.9,274.901
45431.3,43624.3,276.999
45262.8,42898.6,283.595
45264.1,42895,286.342
45260.9,42902.2,286.342
45267.1,42906.5,286.342
45268,42914.4,286.342
45339.9,42955,283.772
45090.6,42993.2,283.438
45090.5,42994.5,286.342
45233.6,43034.2,283.794
45231.2,43045.5,283.526
45212.4,43063.9,283.729
45216,43025,286.342
45210.9,43060.9,286.342
45218.9,43067.5,286.342
45301.4,42994.1,286.342
45267.2,43064.3,286.342
45384.9,43067.4,286.342
45442.1,42983.7,286.342
44704.6,43140.9,283.039
45037.1,43123,282.918
45035.2,43123.3,286.342
45217.8,43076.2,282.436
45198.9,43101.3,284.199
45197.9,43112.3,283.358
45214.6,43095.6,286.342
45281.3,43083.3,283.982
45280.1,43097.1,283.595
45277.6,43102.2,283.139
45278.8,43143.6,283.57
45281.6,43076.6,286.342
45279.7,43090.5,286.342
45271,43171.3,286.342
44684.6,43198.4,286.342
44826.1,43257.6,286.342
45041.7,43190.9,283.557
45039.1,43196.5,284.337
45035.3,43203.2,286.342
45050.8,43223.8,286.342
45205.7,43185.1,283.45
45215.4,43246.8,283.084
45216.9,43257,282.77
45215.9,43236.2,286.342
45279.8,43358.9,282.96
45281.5,43362.5,286.342
44740.8,43394,282.894
45203.5,43413.7,286.342
45237.7,43392.2,283.579
45261.6,43407.3,283.491
45245,43412.3,286.342
45341.9,43426.1,283.723
45030.4,43559.5,284.303
45021.2,43560.4,286.342
45069.4,43525.7,282.883
45073.1,43529,286.342
45207.9,43510.3,283.256
45228.6,43499.4,286.342
45227.7,43506.9,286.342
45210.1,43513.1,286.342
45192.6,43541,286.342
45282.4,43542.7,283.038
45327.3,43514.8,286.342
45374.5,43543.4,284.351
44690.5,43616.8,286.342
44702.5,43622.6,286.342
45021.8,43562.8,283.313
44962.1,43568,282.977
45020.6,43566.8,286.342
45018.6,43571.4,286.342
45030.3,43581.1,286.342
45033.8,43582.4,286.342
45041.6,43584.1,286.342
45097.9,43565.3,282.821
45082.1,43576.4,282.863
45106,43604.4,283.325
45098.3,43563.7,286.342
45103,43569.8,286.342
45102.8,43581.1,286.342
45051.9,43583.8,286.342
45045.5,43584.3,286.342
45104,43600.3,286.342
45106.1,43611.6,286.342
45210.4,43579,284.091
45213.6,43581.9,286.342
45296.8,43599.8,283.918
45407.7,43619.3,283.232
45406.5,43624.8,283.504
45425.8,43625.9,283.026
45453.7,43622.1,286.342
